elapsed,tokens,decode_s,tok_s
115.95230889320374,128,0.6215059,205.95138356691388
116.82400679588318,128,0.6170406,207.44177935779265
117.70343375205994,128,0.6124767,208.9875418934304
118.68132376670837,128,0.6269899,204.1500190034959
119.58579683303833,128,0.6292863,203.4050320180179
120.45343661308289,128,0.6024022,212.4826237354379
121.39540362358093,128,0.617837,207.17438418223577
122.30485486984253,128,0.6203493,206.33536622028913
123.29886245727539,128,0.6375063,200.7823295236455
124.34890460968018,128,0.6475419,197.67060633450902
125.25291752815247,128,0.6212886,206.02341649275394
126.18841528892517,128,0.623158,205.40537070855225
127.14996027946472,128,0.6407991,199.75059265844789
128.04330015182495,128,0.6279041,203.85278579961496
128.9206886291504,128,0.6208339,206.17430845834932
129.90115785598755,128,0.6512881,196.5336077843277
130.81871581077576,128,0.6695285,191.17931499555286
131.7553687095642,128,0.6213037,206.01840935439463
132.65507102012634,128,0.6439655,198.76841228295615
133.55970740318298,128,0.6284468,203.67674718050915
134.49888730049133,128,0.6787377,188.5853695764947
135.37363958358765,128,0.6247909,204.8685408190164
136.27944231033325,128,0.625043,204.78591072934182
137.15126538276672,128,0.6358984,201.29001739900588
138.0525233745575,128,0.6324224,202.3963730569948
138.94021797180176,128,0.6377193,200.71526767341055
139.88725209236145,128,0.6488769,197.26391862616777
140.86350965499878,128,0.6315822,202.66562293870854
141.80331087112427,128,0.6556433,195.2281065024229
142.70175409317017,128,0.6448668,198.49060302065482
143.60851120948792,128,0.6532915,195.93091292325096
144.52729654312134,128,0.6730975,190.16561493691478
145.40767359733582,128,0.6390087,200.31026181646666
146.32020711898804,128,0.6441346,198.71623104860382
147.21191430091858,128,0.6691147,191.29754584677337
148.0933792591095,128,0.6473938,197.71582613240966
149.0123906135559,128,0.6785742,188.63080853943458
149.91170692443848,128,0.6688496,191.3733670469415
150.8301956653595,128,0.6476056,197.65116299179624
151.74990820884705,128,0.6582059,194.46802284816954
152.6685118675232,128,0.6730503,190.17895096399184
153.60293006896973,128,0.6650467,192.46768685567494
154.52889204025269,128,0.6516767,196.41641323067097
155.44522881507874,128,0.6643128,192.68031565852712
156.4306571483612,128,0.6728653,190.23123944718208
157.3786265850067,128,0.646944,197.85329178414207
158.26442456245422,128,0.6412025,199.62492348361087
159.16100788116455,128,0.6622574,193.27832350382192
160.0737111568451,128,0.6780957,188.76391636165812
160.97451090812683,128,0.6526248,196.13106949046374
161.8712866306305,128,0.6331532,202.16276250360892
162.7574164867401,128,0.6532232,195.95139915422476
163.6624083518982,128,0.6636222,192.880828881252
164.5633704662323,128,0.6734991,190.0522213021517
165.45374584197998,128,0.6405443,199.83005078649518
166.42085599899292,128,0.6694946,191.188995400411
167.2982301712036,128,0.6507054,196.70960161080575
168.2082977294922,128,0.6637125,192.8545868881481
169.10349082946777,128,0.663049,193.0475726530015
169.99173402786255,128,0.6520447,196.30556003292412
170.90827631950378,128,0.6717879,190.53632850487483
171.81823205947876,128,0.6706164,190.8691764770441
172.7746274471283,128,0.6792582,188.4408609274058
173.73677897453308,128,0.6715798,190.59536930681955
174.6545751094818,128,0.6648017,192.538617154559
175.55568099021912,128,0.6560888,195.09554194493182
176.53507494926453,128,0.679335,188.41955736124297
177.5034375190735,128,0.6760907,189.32371056131964
178.41082167625427,128,0.6571514,194.78007655465694
179.33299160003662,128,0.6520482,196.30450632330556
180.2369909286499,128,0.6715441,190.60550155976355
181.14522647857666,128,0.6751101,189.59870397435913
182.0911204814911,128,0.6727508,190.26361618596366
183.02225041389465,128,0.66135,193.54350948816816
184.02902507781982,128,0.6785586,188.6351451444282
184.99515318870544,128,0.6684197,191.4964505085652
