ts,temp,power_w,sm_mhz,throttle
1788093857.8095284,88,33.313,510,32
1788093857.8601952,88,33.313,510,32
1788093857.9107683,88,33.313,510,32
1788093857.9612467,88,33.313,510,32
1788093858.011884,88,33.313,510,32
1788093858.0621276,88,33.313,510,32
1788093858.1124818,88,33.313,510,32
1788093858.1628437,89,32.065,1177,32
1788093858.2134585,89,32.065,1177,32
1788093858.2638423,89,32.065,1177,32
1788093858.3143785,89,32.065,1177,32
1788093858.365094,89,32.065,1177,32
1788093858.4156792,89,32.065,1177,32
1788093858.4661126,89,32.065,1177,32
1788093858.5163035,89,32.065,1177,32
1788093858.566705,89,32.065,1177,32
1788093858.6171086,89,32.065,1177,32
1788093858.667381,89,33.652,1170,32
1788093858.7178147,89,33.652,1170,32
1788093858.768301,89,33.652,1170,32
1788093858.8187647,89,33.652,1170,32
1788093858.8690145,89,33.652,1170,32
1788093858.919161,89,33.652,1170,32
1788093858.9695845,89,33.652,1170,32
1788093859.0200975,89,33.652,1170,32
1788093859.070981,89,33.652,1170,32
1788093859.1216252,89,33.652,1170,32
1788093859.1722293,88,32.658,787,32
1788093859.2226133,88,32.658,787,32
1788093859.2732186,88,32.658,787,32
1788093859.3238208,88,32.658,787,32
1788093859.3742263,88,32.658,787,32
1788093859.424867,88,32.658,787,32
1788093859.4752846,88,32.658,787,32
1788093859.5257823,88,32.658,787,32
1788093859.5759864,88,32.658,787,32
1788093859.626276,88,32.658,787,32
1788093859.6764696,88,31.168,930,32
1788093859.726786,88,31.168,930,32
1788093859.7773435,88,31.168,930,32
1788093859.8280387,88,31.168,930,32
1788093859.8786166,88,31.168,930,32
1788093859.9287968,88,31.168,930,32
1788093859.9794703,88,31.168,930,32
1788093860.030158,88,31.168,930,32
1788093860.0806077,88,31.168,930,32
1788093860.1307466,88,31.168,930,32
1788093860.1811182,88,31.428,1042,32
1788093860.2312827,88,31.428,1042,32
1788093860.281792,88,31.428,1042,32
1788093860.331961,88,31.428,1042,32
1788093860.3824587,88,31.428,1042,32
1788093860.432619,88,31.428,1042,32
1788093860.4828067,88,31.428,1042,32
1788093860.5333512,88,31.428,1042,32
1788093860.5835862,88,31.428,1042,32
1788093860.633795,88,31.428,1042,32
1788093860.6843746,88,29.258,1140,32
1788093860.7348945,88,29.258,1140,32
1788093860.7852843,88,29.258,1140,32
1788093860.8359091,88,29.258,1140,32
1788093860.8865156,88,29.258,1140,32
1788093860.9371557,88,29.258,1140,32
1788093860.9874504,88,29.258,1140,32
1788093861.0378332,88,29.258,1140,32
1788093861.0882812,88,29.258,1140,32
1788093861.13891,88,29.258,1140,32
1788093861.1894186,89,31.389,1110,32
1788093861.2398236,89,31.389,1110,32
1788093861.2903516,89,31.389,1110,32
1788093861.340728,89,31.389,1110,32
1788093861.3909247,89,31.389,1110,32
1788093861.4414482,89,31.389,1110,32
1788093861.4917412,89,31.389,1110,32
1788093861.542349,89,31.389,1110,32
1788093861.592682,89,31.389,1110,32
1788093861.643025,88,33.404,345,32
1788093861.6934705,88,33.404,345,32
1788093861.743872,88,33.404,345,32
1788093861.7944605,88,33.404,345,32
1788093861.8450375,88,33.404,345,32
1788093861.895567,88,33.404,345,32
1788093861.9457996,88,33.404,345,32
1788093861.9964778,88,33.404,345,32
1788093862.0468442,88,33.404,345,32
1788093862.0974922,88,33.404,345,32
1788093862.1478753,88,30.776,1005,32
1788093862.1983793,88,30.776,1005,32
1788093862.248589,88,30.776,1005,32
1788093862.299062,88,30.776,1005,32
1788093862.349449,88,30.776,1005,32
1788093862.399733,88,30.776,1005,32
1788093862.449952,88,30.776,1005,32
1788093862.5003135,88,30.776,1005,32
1788093862.5509596,88,30.776,1005,32
1788093862.6014273,88,30.776,1005,32
1788093862.6519346,89,31.389,967,32
1788093862.7020738,89,31.389,967,32
1788093862.7522607,89,31.389,967,32
1788093862.8027732,89,31.389,967,32
1788093862.8531396,89,31.389,967,32
1788093862.9034777,89,31.389,967,32
1788093862.9538774,89,31.389,967,32
1788093863.0044048,89,31.389,967,32
1788093863.0549877,89,31.389,967,32
1788093863.1052923,89,31.389,967,32
1788093863.1557283,89,33.419,900,32
1788093863.2062395,89,33.419,900,32
1788093863.2567227,89,33.419,900,32
1788093863.3069618,89,33.419,900,32
1788093863.357581,89,33.419,900,32
1788093863.408185,89,33.419,900,32
1788093863.4585843,89,33.419,900,32
1788093863.508871,89,33.419,900,32
1788093863.5593576,89,33.419,900,32
1788093863.60954,89,33.419,900,32
1788093863.6599963,89,33.671,1020,32
1788093863.710414,89,33.671,1020,32
1788093863.7609015,89,33.671,1020,32
1788093863.8112452,89,33.671,1020,32
1788093863.8613899,89,33.671,1020,32
1788093863.9119544,89,33.671,1020,32
1788093863.9621646,89,33.671,1020,32
1788093864.012405,89,33.671,1020,32
1788093864.062898,89,33.671,1020,32
1788093864.113135,89,33.671,1020,32
1788093864.1634622,89,33.75,1095,32
1788093864.2137208,89,33.75,1095,32
1788093864.2641687,89,33.75,1095,32
1788093864.31444,89,33.75,1095,32
1788093864.3649762,89,33.75,1095,32
1788093864.4156961,89,33.75,1095,32
1788093864.4661543,89,33.75,1095,32
1788093864.5167325,89,33.75,1095,32
1788093864.5669289,89,33.75,1095,32
1788093864.6171227,89,33.75,1095,32
1788093864.667781,89,31.347,1177,32
1788093864.7180316,89,31.347,1177,32
1788093864.7682745,89,31.347,1177,32
1788093864.8186738,89,31.347,1177,32
1788093864.8692095,89,31.347,1177,32
1788093864.919639,89,31.347,1177,32
1788093864.9697917,89,31.347,1177,32
1788093865.0200512,89,31.347,1177,32
1788093865.070393,89,31.347,1177,32
1788093865.1208732,89,31.347,1177,32
1788093865.1712873,89,32.386,285,32
1788093865.2218874,89,32.386,285,32
1788093865.2724586,89,32.386,285,32
1788093865.3230023,89,32.386,285,32
1788093865.3731983,89,32.386,285,32
1788093865.4237952,89,32.386,285,32
1788093865.4743698,89,32.386,285,32
1788093865.5248058,89,32.386,285,32
1788093865.5752144,89,32.386,285,32
1788093865.6258554,89,32.386,285,32
1788093865.6762547,88,32.296,832,32
1788093865.7269363,88,32.296,832,32
1788093865.7773767,88,32.296,832,32
1788093865.8277934,88,32.296,832,32
1788093865.878312,88,32.296,832,32
1788093865.9289289,88,32.296,832,32
1788093865.979258,88,32.296,832,32
1788093866.029828,88,32.296,832,32
1788093866.080517,88,32.296,832,32
1788093866.1313646,88,32.296,832,32
1788093866.1819706,88,30.41,885,32
1788093866.232137,88,30.41,885,32
1788093866.2824805,88,30.41,885,32
1788093866.3328185,88,30.41,885,32
1788093866.3834937,88,30.41,885,32
1788093866.4340918,88,30.41,885,32
1788093866.4844773,88,30.41,885,32
1788093866.535143,88,30.41,885,32
1788093866.5855582,88,30.41,885,32
1788093866.636165,88,30.41,885,32
1788093866.6867478,88,31.929,757,32
1788093866.7369204,88,31.929,757,32
1788093866.7873752,88,31.929,757,32
1788093866.8379712,88,31.929,757,32
1788093866.8885007,88,31.929,757,32
1788093866.9389627,88,31.929,757,32
1788093866.989641,88,31.929,757,32
1788093867.0401611,88,31.929,757,32
1788093867.0907145,88,31.929,757,32
1788093867.1409562,88,31.929,757,32
1788093867.191513,88,31.97,637,32
1788093867.2418673,88,31.97,637,32
1788093867.2920966,88,31.97,637,32
1788093867.3426542,88,31.97,637,32
1788093867.3931775,88,31.97,637,32
1788093867.44387,88,31.97,637,32
1788093867.4942834,88,31.97,637,32
1788093867.5445783,88,31.97,637,32
1788093867.5947683,88,31.97,637,32
1788093867.6452165,88,32.044,765,32
1788093867.6956222,88,32.044,765,32
1788093867.7459085,88,32.044,765,32
1788093867.7964096,88,32.044,765,32
1788093867.8465712,88,32.044,765,32
1788093867.8968453,88,32.044,765,32
1788093867.947239,88,32.044,765,32
1788093867.99759,88,32.044,765,32
1788093868.047976,88,32.044,765,32
1788093868.0982838,88,32.044,765,32
1788093868.1485422,88,32.091,825,32
1788093868.198676,88,32.091,825,32
1788093868.2488897,88,32.091,825,32
1788093868.2990968,88,32.091,825,32
1788093868.3495812,88,32.091,825,32
1788093868.3999288,88,32.091,825,32
1788093868.450503,88,32.091,825,32
1788093868.5007102,88,32.091,825,32
1788093868.5512104,88,32.091,825,32
1788093868.6016438,88,32.091,825,32
1788093868.6521869,87,30.963,1237,32
1788093868.702537,87,30.963,1237,32
1788093868.7530732,87,30.963,1237,32
1788093868.803494,87,30.963,1237,32
1788093868.853732,87,30.963,1237,32
1788093868.9041104,87,30.963,1237,32
1788093868.9544127,87,30.963,1237,32
1788093869.0050833,87,30.963,1237,32
1788093869.0556507,87,30.963,1237,32
1788093869.1059468,87,30.963,1237,32
1788093869.156102,89,31.648,1237,32
1788093869.2063558,89,31.648,1237,32
1788093869.256864,89,31.648,1237,32
1788093869.3073797,89,31.648,1237,32
1788093869.3577535,89,31.648,1237,32
1788093869.407882,89,31.648,1237,32
1788093869.4581835,89,31.648,1237,32
1788093869.508813,89,31.648,1237,32
1788093869.5592396,89,31.648,1237,32
1788093869.6098228,89,31.648,1237,32
1788093869.6602712,89,33.028,952,32
1788093869.7108016,89,33.028,952,32
1788093869.7610705,89,33.028,952,32
1788093869.8114257,89,33.028,952,32
1788093869.8618326,89,33.028,952,32
1788093869.9120085,89,33.028,952,32
1788093869.9622881,89,33.028,952,32
1788093870.0126016,89,33.028,952,32
1788093870.0630405,89,33.028,952,32
1788093870.1134849,89,33.028,952,32
1788093870.1640596,89,33.922,945,32
1788093870.214564,89,33.922,945,32
1788093870.265083,89,33.922,945,32
1788093870.3156288,89,33.922,945,32
1788093870.3657885,89,33.922,945,32
1788093870.4160402,89,33.922,945,32
1788093870.4664714,89,33.922,945,32
1788093870.5168152,89,33.922,945,32
1788093870.5673666,89,33.922,945,32
1788093870.6179326,89,33.922,945,32
1788093870.6685023,89,32.26,705,32
1788093870.7189407,89,32.26,705,32
1788093870.7692225,89,32.26,705,32
1788093870.8198235,89,32.26,705,32
1788093870.8702438,89,32.26,705,32
1788093870.9208677,89,32.26,705,32
1788093870.9712796,89,32.26,705,32
1788093871.0216002,89,32.26,705,32
1788093871.0721395,89,32.26,705,32
1788093871.1227086,89,32.26,705,32
1788093871.1732137,88,32.295,840,32
1788093871.2237542,88,32.295,840,32
1788093871.2739835,88,32.295,840,32
1788093871.3242867,88,32.295,840,32
1788093871.3748891,88,32.295,840,32
1788093871.4255881,88,32.295,840,32
1788093871.47581,88,32.295,840,32
1788093871.5263126,88,32.295,840,32
1788093871.5766363,88,32.295,840,32
1788093871.6271825,88,32.295,840,32
1788093871.677798,88,31.655,960,32
1788093871.728542,88,31.655,960,32
1788093871.7791424,88,31.655,960,32
1788093871.8295841,88,31.655,960,32
1788093871.8797245,88,31.655,960,32
1788093871.9301233,88,31.655,960,32
1788093871.9804454,88,31.655,960,32
1788093872.0306215,88,31.655,960,32
1788093872.0809426,88,31.655,960,32
1788093872.131374,88,31.655,960,32
1788093872.181708,88,31.708,705,32
1788093872.232371,88,31.708,705,32
1788093872.2829158,88,31.708,705,32
1788093872.333545,88,31.708,705,32
1788093872.3838289,88,31.708,705,32
1788093872.4342406,88,31.708,705,32
1788093872.4850338,88,31.708,705,32
1788093872.535549,88,31.708,705,32
1788093872.5859396,88,31.708,705,32
1788093872.6364222,88,31.708,705,32
1788093872.6866906,87,30.382,1237,32
1788093872.7368784,87,30.382,1237,32
1788093872.7871847,87,30.382,1237,32
1788093872.8373768,87,30.382,1237,32
1788093872.8879561,87,30.382,1237,32
1788093872.938247,87,30.382,1237,32
1788093872.988673,87,30.382,1237,32
1788093873.0393643,87,30.382,1237,32
1788093873.0897815,87,30.382,1237,32
1788093873.1403992,87,30.382,1237,32
1788093873.1907914,89,30.736,742,32
1788093873.241121,89,30.736,742,32
1788093873.2919152,89,30.736,742,32
1788093873.3421621,89,30.736,742,32
1788093873.3925428,89,30.736,742,32
1788093873.4430478,89,30.736,742,32
1788093873.493718,89,30.736,742,32
1788093873.5440273,89,30.736,742,32
1788093873.5945454,89,30.736,742,32
1788093873.644942,88,30.461,712,32
1788093873.695225,88,30.461,712,32
1788093873.7454333,88,30.461,712,32
1788093873.7959754,88,30.461,712,32
1788093873.8466158,88,30.461,712,32
1788093873.897289,88,30.461,712,32
1788093873.947948,88,30.461,712,32
1788093873.9985073,88,30.461,712,32
1788093874.0489125,88,30.461,712,32
1788093874.0995615,88,30.461,712,32
1788093874.1500409,88,31.29,577,32
1788093874.2005794,88,31.29,577,32
1788093874.2508502,88,31.29,577,32
1788093874.301146,88,31.29,577,32
1788093874.3518069,88,31.29,577,32
1788093874.4023724,88,31.29,577,32
1788093874.452741,88,31.29,577,32
1788093874.5031524,88,31.29,577,32
1788093874.5536325,88,31.29,577,32
1788093874.6041484,88,31.29,577,32
1788093874.6546433,88,30.936,495,32
1788093874.7049782,88,30.936,495,32
1788093874.755263,88,30.936,495,32
1788093874.8054922,88,30.936,495,32
1788093874.8560781,88,30.936,495,32
1788093874.9066534,88,30.936,495,32
1788093874.9570374,88,30.936,495,32
1788093875.007342,88,30.936,495,32
1788093875.057743,88,30.936,495,32
1788093875.1083348,88,30.936,495,32
1788093875.1586344,88,30.863,465,32
1788093875.2089057,88,30.863,465,32
1788093875.2591593,88,30.863,465,32
1788093875.3094418,88,30.863,465,32
1788093875.3600264,88,30.863,465,32
1788093875.4103165,88,30.863,465,32
1788093875.4608004,88,30.863,465,32
1788093875.5110292,88,30.863,465,32
1788093875.5615778,88,30.863,465,32
1788093875.6121624,88,30.863,465,32
1788093875.6627412,88,30.822,562,32
1788093875.713237,88,30.822,562,32
1788093875.7637758,88,30.822,562,32
1788093875.8141248,88,30.822,562,32
1788093875.8643713,88,30.822,562,32
1788093875.9147985,88,30.822,562,32
1788093875.9653575,88,30.822,562,32
1788093876.015752,88,30.822,562,32
1788093876.0660121,88,30.822,562,32
1788093876.1162267,88,30.822,562,32
1788093876.166674,88,30.759,757,32
1788093876.2173424,88,30.759,757,32
1788093876.2678099,88,30.759,757,32
1788093876.3181067,88,30.759,757,32
1788093876.368285,88,30.759,757,32
1788093876.4187732,88,30.759,757,32
1788093876.469237,88,30.759,757,32
1788093876.5196934,88,30.759,757,32
1788093876.569898,88,30.759,757,32
1788093876.6202366,88,30.759,757,32
1788093876.6705713,88,30.856,1057,32
1788093876.7209938,88,30.856,1057,32
1788093876.7713003,88,30.856,1057,32
1788093876.821849,88,30.856,1057,32
1788093876.8722503,88,30.856,1057,32
1788093876.922487,88,30.856,1057,32
1788093876.972942,88,30.856,1057,32
1788093877.0231411,88,30.856,1057,32
1788093877.0737338,88,30.856,1057,32
1788093877.1242018,88,30.856,1057,32
1788093877.1749055,87,31.436,1237,32
1788093877.2254593,87,31.436,1237,32
1788093877.2759101,87,31.436,1237,32
1788093877.3262203,87,31.436,1237,32
1788093877.3767622,87,31.436,1237,32
1788093877.4270003,87,31.436,1237,32
1788093877.4775975,87,31.436,1237,32
1788093877.528123,87,31.436,1237,32
1788093877.5783458,87,31.436,1237,32
1788093877.6286035,87,31.436,1237,32
1788093877.6789393,89,32.9,1035,32
1788093877.7294228,89,32.9,1035,32
1788093877.7796328,89,32.9,1035,32
1788093877.829953,89,32.9,1035,32
1788093877.8804362,89,32.9,1035,32
1788093877.9310634,89,32.9,1035,32
1788093877.9813116,89,32.9,1035,32
1788093878.0318155,89,32.9,1035,32
1788093878.082497,89,32.9,1035,32
1788093878.1327925,89,32.9,1035,32
1788093878.1833675,88,31.667,675,32
1788093878.2336636,88,31.667,675,32
1788093878.2837746,88,31.667,675,32
1788093878.3341877,88,31.667,675,32
1788093878.3844469,88,31.667,675,32
1788093878.434829,88,31.667,675,32
1788093878.4850752,88,31.667,675,32
1788093878.535537,88,31.667,675,32
1788093878.585887,88,31.667,675,32
1788093878.6363063,88,31.667,675,32
1788093878.686972,88,31.62,682,32
1788093878.7375271,88,31.62,682,32
1788093878.7877321,88,31.62,682,32
1788093878.8380446,88,31.62,682,32
1788093878.8886049,88,31.62,682,32
1788093878.939056,88,31.62,682,32
1788093878.989742,88,31.62,682,32
1788093879.0404155,88,31.62,682,32
1788093879.090784,88,31.62,682,32
1788093879.1414018,88,31.62,682,32
1788093879.191792,88,30.489,525,32
1788093879.2423167,88,30.489,525,32
1788093879.2930386,88,30.489,525,32
1788093879.3434904,88,30.489,525,32
1788093879.3941052,88,30.489,525,32
1788093879.4447262,88,30.489,525,32
1788093879.4952576,88,30.489,525,32
1788093879.545405,88,30.489,525,32
1788093879.596024,88,30.489,525,32
1788093879.64655,88,30.532,435,32
1788093879.696915,88,30.532,435,32
1788093879.7471185,88,30.532,435,32
1788093879.797613,88,30.532,435,32
1788093879.8481736,88,30.532,435,32
1788093879.8984022,88,30.532,435,32
1788093879.9489841,88,30.532,435,32
1788093879.9993937,88,30.532,435,32
1788093880.0498455,88,30.532,435,32
1788093880.100095,88,30.532,435,32
1788093880.150276,88,30.492,585,32
1788093880.2007906,88,30.492,585,32
1788093880.2510993,88,30.492,585,32
1788093880.301802,88,30.492,585,32
1788093880.3522844,88,30.492,585,32
1788093880.402614,88,30.492,585,32
1788093880.4532692,88,30.492,585,32
1788093880.503638,88,30.492,585,32
1788093880.55396,88,30.492,585,32
1788093880.6046634,88,30.492,585,32
1788093880.6550822,88,30.464,682,32
1788093880.7054505,88,30.464,682,32
1788093880.7556663,88,30.464,682,32
1788093880.8059254,88,30.464,682,32
1788093880.85639,88,30.464,682,32
1788093880.906778,88,30.464,682,32
1788093880.9574335,88,30.464,682,32
1788093881.007809,88,30.464,682,32
1788093881.058001,88,30.464,682,32
1788093881.108207,88,30.464,682,32
1788093881.1587656,88,30.492,615,32
1788093881.208917,88,30.492,615,32
1788093881.259253,88,30.492,615,32
1788093881.3095808,88,30.492,615,32
1788093881.3598206,88,30.492,615,32
1788093881.4102435,88,30.492,615,32
1788093881.4608977,88,30.492,615,32
1788093881.5111024,88,30.492,615,32
1788093881.5617409,88,30.492,615,32
1788093881.6120481,88,30.492,615,32
1788093881.6625175,88,31.571,1237,32
1788093881.7128122,88,31.571,1237,32
1788093881.763014,88,31.571,1237,32
1788093881.8133152,88,31.571,1237,32
1788093881.863747,88,31.571,1237,32
1788093881.914388,88,31.571,1237,32
1788093881.9646158,88,31.571,1237,32
1788093882.0149696,88,31.571,1237,32
1788093882.065514,88,31.571,1237,32
1788093882.116094,88,31.571,1237,32
1788093882.1664941,89,31.485,1222,32
1788093882.216816,89,31.485,1222,32
1788093882.2672114,89,31.485,1222,32
1788093882.3175924,89,31.485,1222,32
1788093882.3681123,89,31.485,1222,32
1788093882.4187622,89,31.485,1222,32
1788093882.4690378,89,31.485,1222,32
1788093882.5196123,89,31.485,1222,32
1788093882.5699124,89,31.485,1222,32
1788093882.6203723,89,31.485,1222,32
1788093882.6706007,88,32.216,742,32
1788093882.7207866,88,32.216,742,32
1788093882.7713292,88,32.216,742,32
1788093882.8216403,88,32.216,742,32
1788093882.8721128,88,32.216,742,32
1788093882.9223895,88,32.216,742,32
1788093882.9730392,88,32.216,742,32
1788093883.0236025,88,32.216,742,32
1788093883.074181,88,32.216,742,32
1788093883.124403,88,32.216,742,32
1788093883.1748416,88,32.714,727,32
1788093883.225148,88,32.714,727,32
1788093883.2753272,88,32.714,727,32
1788093883.3258965,88,32.714,727,32
1788093883.3764987,88,32.714,727,32
1788093883.4270034,88,32.714,727,32
1788093883.4774563,88,32.714,727,32
1788093883.5278018,88,32.714,727,32
1788093883.5782483,88,32.714,727,32
1788093883.6284893,88,32.714,727,32
1788093883.678965,88,30.523,457,32
1788093883.7291236,88,30.523,457,32
1788093883.7794971,88,30.523,457,32
1788093883.8297122,88,30.523,457,32
1788093883.880175,88,30.523,457,32
1788093883.93049,88,30.523,457,32
1788093883.98112,88,30.523,457,32
1788093884.0317001,88,30.523,457,32
1788093884.082238,88,30.523,457,32
1788093884.132662,88,30.523,457,32
1788093884.183246,89,31.392,1102,32
1788093884.2334228,89,31.392,1102,32
1788093884.2840116,89,31.392,1102,32
1788093884.3343399,89,31.392,1102,32
1788093884.3849952,89,31.392,1102,32
1788093884.4355671,89,31.392,1102,32
1788093884.4859555,89,31.392,1102,32
1788093884.536534,89,31.392,1102,32
1788093884.5869896,89,31.392,1102,32
1788093884.6375067,89,31.392,1102,32
1788093884.6877956,89,33.226,1125,32
1788093884.7383265,89,33.226,1125,32
1788093884.7888064,89,33.226,1125,32
1788093884.8392622,89,33.226,1125,32
1788093884.889405,89,33.226,1125,32
1788093884.9399815,89,33.226,1125,32
1788093884.9906514,89,33.226,1125,32
1788093885.041112,89,33.226,1125,32
1788093885.0914624,89,33.226,1125,32
1788093885.1417472,89,33.226,1125,32
1788093885.1920137,88,32.848,330,32
1788093885.2422333,88,32.848,330,32
1788093885.2926772,88,32.848,330,32
1788093885.3432512,88,32.848,330,32
1788093885.3937652,88,32.848,330,32
1788093885.4443588,88,32.848,330,32
1788093885.4946997,88,32.848,330,32
1788093885.5453393,88,32.848,330,32
1788093885.5957785,88,32.848,330,32
1788093885.6461492,88,30.979,840,32
1788093885.6966765,88,30.979,840,32
1788093885.7470367,88,30.979,840,32
1788093885.7974865,88,30.979,840,32
1788093885.8479986,88,30.979,840,32
1788093885.8985927,88,30.979,840,32
1788093885.9489212,88,30.979,840,32
1788093885.9994106,88,30.979,840,32
1788093886.0496995,88,30.979,840,32
1788093886.1003525,88,30.979,840,32
1788093886.1505468,87,29.276,997,32
1788093886.2011387,87,29.276,997,32
1788093886.251496,87,29.276,997,32
1788093886.3016958,87,29.276,997,32
1788093886.3529723,87,29.276,997,32
1788093886.4032905,87,29.276,997,32
1788093886.453585,87,29.276,997,32
1788093886.5040193,87,29.276,997,32
1788093886.554276,87,29.276,997,32
1788093886.6049328,87,29.276,997,32
1788093886.6553957,89,32.34,412,32
1788093886.7058232,89,32.34,412,32
1788093886.7561722,89,32.34,412,32
1788093886.8067338,89,32.34,412,32
1788093886.8572614,89,32.34,412,32
1788093886.9074614,89,32.34,412,32
1788093886.9580154,89,32.34,412,32
1788093887.0082707,89,32.34,412,32
1788093887.0587134,89,32.34,412,32
1788093887.1092055,89,32.34,412,32
1788093887.1598818,88,31.413,412,32
1788093887.2101426,88,31.413,412,32
1788093887.2606006,88,31.413,412,32
1788093887.311306,88,31.413,412,32
1788093887.361909,88,31.413,412,32
1788093887.412478,88,31.413,412,32
1788093887.4629853,88,31.413,412,32
1788093887.513212,88,31.413,412,32
1788093887.5634825,88,31.413,412,32
1788093887.6138544,88,31.413,412,32
1788093887.664119,89,30.892,1012,32
1788093887.7144086,89,30.892,1012,32
1788093887.7647374,89,30.892,1012,32
1788093887.8153121,89,30.892,1012,32
1788093887.8655212,89,30.892,1012,32
1788093887.9156816,89,30.892,1012,32
1788093887.966166,89,30.892,1012,32
1788093888.0165606,89,30.892,1012,32
1788093888.0670836,89,30.892,1012,32
1788093888.117421,89,30.892,1012,32
1788093888.1678581,89,32.256,1042,32
1788093888.2184196,89,32.256,1042,32
1788093888.2691267,89,32.256,1042,32
1788093888.3197572,89,32.256,1042,32
1788093888.3702998,89,32.256,1042,32
1788093888.420917,89,32.256,1042,32
1788093888.471176,89,32.256,1042,32
1788093888.5217226,89,32.256,1042,32
1788093888.5719862,89,32.256,1042,32
1788093888.6225338,89,32.256,1042,32
1788093888.6730926,89,34.016,1095,32
1788093888.7233474,89,34.016,1095,32
1788093888.77392,89,34.016,1095,32
1788093888.8245306,89,34.016,1095,32
1788093888.8753195,89,34.016,1095,32
1788093888.925946,89,34.016,1095,32
1788093888.976457,89,34.016,1095,32
1788093889.0270486,89,34.016,1095,32
1788093889.0776658,89,34.016,1095,32
1788093889.1278617,89,34.016,1095,32
1788093889.1780326,89,33.818,1035,32
1788093889.228469,89,33.818,1035,32
1788093889.2790341,89,33.818,1035,32
1788093889.329375,89,33.818,1035,32
1788093889.3799944,89,33.818,1035,32
1788093889.43037,89,33.818,1035,32
1788093889.4808998,89,33.818,1035,32
1788093889.5310524,89,33.818,1035,32
1788093889.5814254,89,33.818,1035,32
1788093889.6317503,89,33.818,1035,32
1788093889.682422,89,33.902,982,32
1788093889.7327332,89,33.902,982,32
1788093889.7834337,89,33.902,982,32
1788093889.8336353,89,33.902,982,32
1788093889.8838315,89,33.902,982,32
1788093889.9344225,89,33.902,982,32
1788093889.984577,89,33.902,982,32
1788093890.03524,89,33.902,982,32
1788093890.0859766,89,33.902,982,32
1788093890.136459,89,33.902,982,32
1788093890.1872284,88,30.727,1080,1
1788093890.2376919,88,30.727,1080,1
1788093890.2882235,88,30.727,1080,1
1788093890.3387318,88,30.727,1080,1
1788093890.3889964,88,30.727,1080,1
1788093890.4391649,88,30.727,1080,1
1788093890.4894574,88,30.727,1080,1
1788093890.5401943,88,30.727,1080,1
1788093890.5908246,88,30.727,1080,1
1788093890.6410053,88,30.727,1080,1
1788093890.6912637,89,31.212,1072,32
1788093890.741717,89,31.212,1072,32
1788093890.792313,89,31.212,1072,32
1788093890.8427513,89,31.212,1072,32
1788093890.8933136,89,31.212,1072,32
1788093890.9437912,89,31.212,1072,32
1788093890.994101,89,31.212,1072,32
1788093891.0443513,89,31.212,1072,32
1788093891.0948849,89,31.212,1072,32
1788093891.1455233,89,31.212,1072,32
1788093891.1957157,89,33.639,1005,32
1788093891.2464023,89,33.639,1005,32
1788093891.296935,89,33.639,1005,32
1788093891.3475742,89,33.639,1005,32
1788093891.398029,89,33.639,1005,32
1788093891.4483852,89,33.639,1005,32
1788093891.49893,89,33.639,1005,32
1788093891.5492072,89,33.639,1005,32
1788093891.5997114,89,33.639,1005,32
1788093891.6500828,89,33.793,870,32
1788093891.7003012,89,33.793,870,32
1788093891.7507753,89,33.793,870,32
1788093891.8012938,89,33.793,870,32
1788093891.8519306,89,33.793,870,32
1788093891.9025593,89,33.793,870,32
1788093891.9527807,89,33.793,870,32
1788093892.0031571,89,33.793,870,32
1788093892.0537238,89,33.793,870,32
1788093892.1042871,89,33.793,870,32
1788093892.1545832,88,32.604,300,32
1788093892.2048092,88,32.604,300,32
1788093892.2550032,88,32.604,300,32
1788093892.3054411,88,32.604,300,32
1788093892.3557296,88,32.604,300,32
1788093892.4062839,88,32.604,300,32
1788093892.4565148,88,32.604,300,32
1788093892.5068703,88,32.604,300,32
1788093892.5574827,88,32.604,300,32
1788093892.6080837,88,32.604,300,32
1788093892.6587577,88,31.107,540,32
1788093892.709163,88,31.107,540,32
1788093892.7594085,88,31.107,540,32
1788093892.8096795,88,31.107,540,32
1788093892.8599691,88,31.107,540,32
1788093892.9102771,88,31.107,540,32
1788093892.9607093,88,31.107,540,32
1788093893.0109231,88,31.107,540,32
1788093893.0611491,88,31.107,540,32
1788093893.1116626,88,31.107,540,32
1788093893.1619403,88,30.147,457,32
1788093893.212626,88,30.147,457,32
1788093893.2632256,88,30.147,457,32
1788093893.3134518,88,30.147,457,32
1788093893.3638337,88,30.147,457,32
1788093893.4142044,88,30.147,457,32
1788093893.464839,88,30.147,457,32
1788093893.515418,88,30.147,457,32
1788093893.566023,88,30.147,457,32
1788093893.6164715,88,30.147,457,32
1788093893.6668496,88,30.832,630,32
1788093893.7174606,88,30.832,630,32
1788093893.7679675,88,30.832,630,32
1788093893.8185425,88,30.832,630,32
1788093893.8687224,88,30.832,630,32
1788093893.918953,88,30.832,630,32
1788093893.9694335,88,30.832,630,32
1788093894.0196342,88,30.832,630,32
1788093894.0700343,88,30.832,630,32
1788093894.1205254,88,30.832,630,32
1788093894.1707766,88,30.771,765,32
1788093894.2210007,88,30.771,765,32
1788093894.2712927,88,30.771,765,32
1788093894.321564,88,30.771,765,32
1788093894.3717954,88,30.771,765,32
1788093894.4222655,88,30.771,765,32
1788093894.4727442,88,30.771,765,32
1788093894.5231326,88,30.771,765,32
1788093894.5734208,88,30.771,765,32
1788093894.623943,88,30.771,765,32
